FACILITYID,pesticide_mean_kg
10000297,81.37114715576172
10000323,139.37255859375
10005199,161.7235107421875
10000284,26.617740631103516
10000303,75.44287109375
10000565,63.84471130371094
10000496,151.3565216064453
10002137,117.45003509521484
10002108,31.799192428588867
10000304,24.371435165405273
10000310,96.946319580078125
10001975,37.58249282836914
10000283,22.961139678955078
10000601,1.784332513809204
10000258,0.7555397152900696
10000579,22.098430633544922
10002126,85.25096893310547
10004453,45.79668426513672
10000582,17.702762603759766
10006542,22.119876861572266
10000318,124.79541015625
20000200,51.66044235229492
10003952,0.008902386762201786
10001391,3.2080235481262207
10005201,178.06985473632812
10004724,27.330034255981445
10000639,28.41240692138672
10003386,17.700044631958008
10002142,146.01246643066406
10004514,123.21159362792969
10001040,49.779964447021484
10000925,113.30670166015625
10001593,125.71836853027344
10002088,84.2806167602539
10000226,105.09561920166016
10002095,0
10001362,85.89881896972656
10000277,81.577606201171875
10000272,84.96947479248047
10001389,51.35554122924805
10000694,23.099445343017578
10001386,81.577606201171875
10003824,49.483306884765625
10001341,30.160680770874023
10004594,226.9253387451172
10004647,NA
10006385,17.55376434326172
10002872,0
10005771,0.9975173473358154
10000274,80.94107818603516
10002701,69.52275085449219
10001383,108.23251342773438
10001457,0.07963527739048004
10003076,28.972206115722656
10005124,28.77585220336914
10000264,1.973065972328186
10004592,226.9253387451172
10004593,226.9253387451172
10003978,137.8076629638672
10006179,135.43685913085938
10001214,89.5580062866211
10001223,58.41709899902344
10000149,45.32145309448242
10001957,51.93918228149414
10000132,18.569059371948242
10000140,89.5580062866211
10000142,48.506858825683594
10000278,81.577606201171875
10001226,40.90694808959961
10004622,139.79214477539062
10003698,22.498220443725586
10000139,89.5580062866211
10000129,46.81882858276367
10000864,81.37648010253906
10006334,49.84077835083008
10001191,67.6356430053711
10003721,21.982986450195312
10001209,36.74368667602539
10003710,12.711331367492676
10003728,90.85169982910156
10006241,25.883968353271484
10000146,172.21250915527344
10000143,52.19182205200195
10000150,76.5354232788086
10001222,27.046438217163086
10000124,0
10000127,59.042572021484375
10000355,51.38371658325195
10003732,97.2634048461914
10006524,24.738189697265625
10001345,22.424898147583008
10003736,27.121845245361328
10001180,39.519046783447266
10000079,22.051462173461914
10001185,39.519046783447266
10001183,39.519046783447266
10003083,22.342037200927734
10004339,39.519046783447266
10003712,24.013198852539062
10001582,5.043015480041504
10001182,39.519046783447266
10003307,24.19083023071289
10006522,28.23602294921875
10001173,76.63912200927734
10000083,99.7909927368164
10003308,44.07316207885742
10006529,47.441314697265625
10001187,3.6547250747680664
10001172,123.45282745361328
10001175,86.0432357788086
10004335,16.569137573242188
10006525,22.251407623291016
10001909,6.697057723999023
10001178,94.55821990966797
10000262,44.533023834228516
10006526,10.259659767150879
10000621,125.42659759521484
10000087,10.259659767150879
10000081,22.051462173461914
10001578,26.592424392700195
10000439,145.72711181640625
10000090,55.7365608215332
10001318,0.04369527846574783
10006528,30.028701782226562
10000941,24.14424705505371
10002066,39.079017639160156
10000043,33.67302322387695
10001330,49.360958099365234
10002117,39.73596954345703
10002248,83.2735366821289
10001090,52.37995147705078
10001099,36.49858093261719
10000605,86.03565216064453
10001080,55.17076110839844
10005863,11.053728103637695
10001096,54.79862594604492
10002246,2.8150055408477783
10004633,0.07481285184621811
10002105,37.31524658203125
10006311,39.48226547241211
10006544,39.519046783447266
10001853,64.62797546386719
10001949,54.1213264465332
10001869,16.529666900634766
10000576,113.52385711669922
10002228,56.682823181152344
10001745,92.22578430175781
10001181,39.519046783447266
10002204,0
10000683,54.71885681152344
10002217,49.37461471557617
10000572,1.5037057399749756
20000220,23.863176345825195
10000682,102.11048889160156
10000685,27.330034255981445
10000676,79.73906707763672
10000662,64.29204559326172
10000644,63.87180709838867
10002401,0
10002399,87.2086410522461
10006633,10.817082405090332
10000660,54.22975158691406
10002400,0
10005380,2.6476666927337646
10000652,118.16593170166016
10000678,75.96024322509766
10000695,30.02933692932129
10004734,29.384798049926758
10000665,67.14776611328125
10002395,24.091880798339844
10002258,76.76422119140625
10000677,60.00712203979492
10000669,9.437860488891602
10002396,24.09187889099121
10000646,23.863176345825195
10000674,64.73515319824219
10000688,25.98412322998047
10002259,25.57352066040039
10000720,67.54232025146484
10000672,30.884355545043945
10000708,157.12863159179688
10006352,7.402458190917969
10000707,157.12863159179688
10000664,67.14776611328125
10000336,39.09372329711914
10000673,54.30126190185547
10000771,88.82683563232422
10002153,37.574134826660156
10000422,9.645054817199707
10004712,21.756620407104492
10000693,16.668615341186523
10000368,48.001041412353516
10000339,50.63981628417969
10001065,4.2530903816223145
10004575,30.423065185546875
10004555,50.63982009887695
10004920,33.29923629760742
10000395,21.593914031982422
10001054,68.41436004638672
10001060,52.82069778442383
10000396,37.93895721435547
10001075,30.06119155883789
10001071,21.07838249206543
10000585,53.22454071044922
10000432,151.37216186523438
10001059,46.366458892822266
10003012,0.008374865166842937
10006309,18.168420791625977
10001073,10.524222373962402
10003002,0.026764394715428352
10000560,3.818182945251465
10002997,96.8675765991211
10003006,0.0093058617785573
10002192,68.17903900146484
10000562,19.248300552368164
10002210,50.517433166503906
10004913,17.523855209350586
10000261,0.008753865957260132
10002843,9.787046432495117
10000385,120.67021942138672
10001063,20.53486442565918
10000414,87.00215911865234
10005258,12.903985023498535
10001052,99.55693054199219
10002991,5.400106430053711
