FACILITYID,avg_pm25
10006171,7.549999952316284
10001873,9.883333206176758
10006944,3.141666531562805
10001938,3.5888888438542685
10002693,6.9888888994852705
10001382,7.616666615009308
10000044,7.291666746139526
10005303,7.388888915379842
10003757,4.338095188140869
10006196,7.460000038146973
10005261,11.15833330154419
10001238,3.357142857142857
10001346,5.077777783075969
10006374,9.833333333333334
10006200,7.450000047683716
10000006,7.193333339691162
10006177,7.088888963063558
10006175,4.444444576899211
10000100,3.013333320617676
10006178,7.141666889190674
10001165,3.166666603088379
10001958,4.1777777671813965
10000004,9.183333396911621
10006152,6.6380952426365445
10000613,4.816666841506958
10003615,7.77333345413208
10000624,4.259999942779541
10000141,8.872222423553467
10005694,8.555555661519369
10000603,8.883333206176758
10006173,7.575000047683716
10006174,7.541666626930237
10000257,5.188889026641846
10000136,8.550000190734863
10003616,7.8416668176651
10004922,8.460000038146973
10006194,10.458333492279053
10006148,7.116666555404663
10001761,7.133333206176758
10004008,6.419999980926514
10000830,9.70555559794108
10000832,9.646666717529296
10000581,5.02222220102946
10005378,5.759999847412109
10000770,6.4055555661519366
10000456,7.083333253860474
10000338,8.458333492279053
10003202,5.746666622161865
10004595,7.0333333015441895
10001633,8.894444465637207
10001265,9.411111195882162
10004241,8.141666650772095
10001320,6.627777735392253
10004921,8.593333625793457
10003017,5.466666630336216
10004923,8.472222328186035
10006195,8
10004023,8.291666746139526
10004019,6.408333420753479
10004095,7.925000071525574
10004447,6.3166667222976685
10001520,6.429166734218597
10002323,7.850000063578288
10004446,6.346666622161865
10000679,8.439999961853028
10001728,7.641666769981384
10003578,9.119999885559082
10001727,7.666666825612386
10000189,6.9666666984558105
10000680,8.424999952316284
10000550,7.616666555404663
10006172,6.141666650772095
10003066,8.308333396911621
10006512,8.333333333333334
10000712,7.1583333015441895
10003084,7.891666769981384
10001470,10.388888994852701
10000713,7.053333282470703
10003067,8.333333206176757
10001484,6.149999936421712
10004732,7.733333587646484
10003116,10.441666841506958
10003229,10.906666564941407
10003075,7.638888915379842
10003662,7.600000023841858
10000955,8.09166693687439
10004330,7.62666654586792
10004331,7.606666564941406
10001029,7.694444417953491
10004089,8.083333492279053
10001337,8.000000095367431
10001941,7.613333225250244
10006197,7.922222296396892
10000968,7.899999976158142
10004659,6.972222248713176
10000956,8.116666793823242
10000659,8.266666650772095
10001678,5.616666555404663
10006508,8.208333253860474
10000119,7.340000152587891
10001940,7.591666579246521
10001459,7.266666571299235
10000632,4.394444386164348
10002245,8.96666669845581
10003330,7.693333530426026
10000606,13.93750011920929
10000994,7.257142748151507
10002968,6.113333225250244
10002190,7.766666650772095
10001375,9.2
10002135,8.933333396911621
10011321,6.788888931274414
10002084,5.794444561004639
10003826,7.5722222328186035
10004646,5.750000238418579
10001387,7.990476335797991
10001366,7.355555613835652
10001342,6.146666717529297
10000273,7.361111084620158
10001357,6.993333339691162
10001364,7.438888788223267
10003846,7.508333444595337
10002287,6.144444465637207
10000269,6.166666507720947
10000267,6.822222073872884
10001361,7.1533331871032715
10003818,6.425000071525574
10003165,6.639999866485596
10003136,4.413333415985107
10002908,6.866666793823242
10002964,4.016666650772095
10011319,6.427777846654256
10006211,6.133333206176758
10005784,6.561111052831014
10001324,7.099999904632568
10001322,7.377777894337972
10001331,8.190476281302315
10006549,7.599999904632568
10001631,8.48888874053955
10001617,7.506666660308838
10001626,7.87333345413208
10004043,7.2111109892527265
10001606,7.199999928474426
10002405,7.880000114440918
