FACILITYID,pesticide_mean_kg
10007019,1693.9999999999995
10006994,1555.5500000000002
10003383,53294.54999999999
10006997,401002.25000000006
10006669,2223.0499999999997
10000999,205675.95
10001007,4708.6500000000005
10002605,59538.9
10002564,84366.79999999999
10000993,84366.79999999999
10001004,300605.05000000005
10001005,300605.05000000005
10002608,59538.9
10002537,196804.2
10002591,305788.30000000005
10006624,26332.550000000003
10003425,172671.60000000003
10006384,300605.05000000005
10003331,34980.65000000001
10006605,27296.949999999997
10006606,3390.3999999999996
10003262,31780.94999999999
10001583,2555.2499999999995
10000984,157045.65000000002
10003342,40864.40000000001
10003348,273.70000000000005
10003413,33529.5
10003370,161641.40000000002
10000826,380924.5999999999
10002345,64164.600000000006
10000852,763697.9000000001
10001293,133104.9
10000824,380924.5999999999
10000992,81713.25
10001003,300605.05000000005
10002431,92957.75000000001
10000825,380924.5999999999
10003350,52238.15000000001
10003362,40035.2
10003432,115157.10000000002
10002570,92305.20000000001
10003414,169768.54999999996
10003434,115157.10000000002
10003377,88651.04999999999
10000801,415719.6
10003369,161641.40000000002
10003356,60687.80000000002
10006185,5219.700000000001
10002346,87213.40000000002
10003390,199189.15000000002
10003354,60687.80000000002
10003411,33529.5
10003381,53294.54999999999
10003419,157045.65000000002
10002571,92305.20000000001
10002522,14950
10002517,2684.7499999999995
10001002,74247.20000000001
10003365,40035.2
10000988,2354
10002607,59538.9
10001000,239623.65000000002
10006671,9447.85
10003445,16289.900000000003
10003378,88651.04999999999
10000869,32204.700000000004
10002309,1817.1000000000001
10000822,201992.2
10000810,1281357.5000000005
10000802,415719.6
10005251,11584.2
10000858,87213.40000000002
10006530,77370.70000000003
10000982,169768.54999999996
10003397,112506.25
10005248,19650.8
10003357,60687.80000000002
10000904,5953.6
10005252,48
10005290,1986.9
10000905,5953.6
10002432,92957.75000000001
10003433,115157.10000000002
10005305,293.3
10002310,6766.9000000000005
10000878,32204.700000000004
10000855,64164.600000000006
10006204,5953.6
10000789,64.2
10000774,6766.9000000000005
10005328,9363.599999999997
10000901,5953.6
10005264,57352.399999999994
10006186,273.70000000000005
10000793,382878.50000000006
10000050,3470.0000000000005
10005324,501495.4
10000014,566.35
10000010,24185.850000000006
10003367,5566.25
10000013,472.8
10005256,NA
10000877,32204.700000000004
10003209,230.15000000000006
10006615,19540.9
10000983,112753.55000000002
10003349,273.70000000000005
10000196,31953.45000000001
10001489,3921.8
10001931,7341.0499999999975
10003444,16289.900000000003
10005283,310.79999999999995
10000037,2266.4
10000002,1405.3999999999996
10006191,1757.9500000000003
10000042,251.6
10006674,6088.9
10001102,8507.900000000001
10001106,18139.750000000004
10006192,1627.4
10006673,1262.3999999999999
10000033,1262.3999999999999
10000028,6890.1
10003595,24185.850000000006
10000799,382878.50000000006
10001731,18051.850000000002
10000057,3363.55
10005642,32797.200000000004
10001739,382043.9499999999
10004126,66606.9
10006595,330803.79999999993
10001738,484114.5
10001742,233999.7
10004137,382043.9499999999
10004138,382043.9499999999
10004140,605669.1
10006594,382043.9499999999
10001977,9715.349999999999
10005273,9252
10000780,77370.70000000003
10002344,763697.9000000001
10001158,23612.350000000006
10000220,12850.550000000003
10006300,115917.25
10006575,158876.14999999997
10006574,8392.05
10003625,10668.55
10006572,10668.55
10001155,158876.14999999997
10000782,2951.2000000000003
10003629,8392.05
10001154,21864.149999999998
10006578,277320.9000000001
10006571,8392.05
10003628,8392.05
10006581,2342.2000000000003
10001766,39059.350000000006
10001798,147222.94999999995
10004194,111855.65
10002633,269089.19999999995
10001709,2848.5499999999993
10001014,24468.95
10003538,23700.200000000004
10001711,147984.65000000002
10003492,2921.6499999999996
10006664,3891.1499999999996
10001015,23700.200000000004
10001717,93779.04999999999
10001978,17477.45
10000190,12810.05
10001969,17034.35
10001984,9666.75
10000154,16689.999999999996
10000174,75710.05000000002
10000197,935.7
10002726,53424.5
10002905,57396.999999999985
10002920,4202.3499999999995
10000185,17477.45
10003253,15887.849999999999
10000215,9666.75
10000198,935.7
10002784,9715.349999999999
10002822,12776.5
10000206,31045.449999999997
10002714,657474.8
10001597,21800.149999999994
10002916,115917.25
10002857,46916.95
10002928,4567.4
10002835,3774.3499999999995
10002827,132378
10002791,11226.149999999998
10000216,48021.45
10002799,19379.800000000003
10000209,9666.75
10000210,9666.75
10002755,4340.3
10000234,179281.8
10002886,179281.8
10001274,31953.45000000001
10000238,119918.65
10000194,31953.45000000001
10001966,110388.99999999999
10000161,7559.3
10002838,12850.550000000003
10000203,8282.35
10002828,132378
10000152,110388.99999999999
10002844,13635.250000000004
10002858,46916.95
10000248,115917.25
10002729,476044
10000208,966.25
10002725,53424.5
10002876,43252.84999999999
10002758,357170.6499999999
10002900,22401.650000000005
10000156,131027.04999999999
10000199,11176.650000000001
10000175,98561.54999999999
10000229,46916.95
10002802,9153.65
10002940,130520.6
10002731,29154.75
10002792,11226.149999999998
10000245,107098.4
10001735,34140
10001017,34145.700000000004
10003590,34140
10001730,29968.65
10003565,97575.70000000001
10003568,54502.200000000004
10003571,41202.2
10001016,183925.40000000002
10000095,6622.499999999999
10001306,27477.75
10000094,2711.75
10003583,9509.75
10002971,124120.59999999998
10005749,42654.89999999999
10002955,2549.9
10001310,96532.65000000002
10001298,92224.70000000001
10002958,11559.05
10001295,430512.69999999995
10001294,430512.69999999995
10006363,64230.59999999999
10002986,3451.65
10003048,88048.64999999998
10000709,66911.84999999999
10001302,124120.59999999998
10003074,59279.9
10000733,97009.94999999998
10003107,38426.75
10003056,92742.3
10003054,51297.900000000016
10001008,4708.6500000000005
10003117,408.30000000000007
10000719,25648.1
10003062,64230.59999999999
10003064,87951.55000000003
10003109,9289.199999999999
10000718,25648.1
10000721,3921.8
10005227,87951.55000000003
10006641,155535.95000000004
10003106,155535.95000000004
10006644,155535.95000000004
10003087,23393.599999999995
10001001,239623.65000000002
10002558,82813.05000000002
10003553,428.30000000000007
10000098,35094.950000000004
10003556,428.30000000000007
10001138,148274.00000000003
10003558,428.30000000000007
10001141,24008.399999999998
10001147,42037.90000000001
10001132,9643.7
10002671,19506.199999999997
10001921,24008.399999999998
10002687,24008.399999999998
10001142,24008.399999999998
10002697,42037.90000000001
10001922,24008.399999999998
10002685,99672.29999999999
10002676,3956.950000000001
10001129,9246.550000000003
10002691,150647.34999999998
10001128,147949.00000000003
10006651,93188.65000000002
10001123,235503.35000000006
10001121,235503.35000000006
10001118,93188.65000000002
10006652,235503.35000000006
10001120,235503.35000000006
10006388,130765.84999999999
10006649,235503.35000000006
10003363,40035.2
10000979,88651.04999999999
10003405,1998.5499999999997
10001708,2848.5499999999993
10001720,56657.250000000015
10003507,4918.6500000000015
10001530,763697.9000000001
10003505,2848.5499999999993
10001716,93779.04999999999
10003515,15472.899999999998
10003496,86515
10001713,13118.400000000003
10000836,9363.599999999997
10000850,763697.9000000001
10000851,763697.9000000001
10000817,201992.2
10002341,9363.599999999997
10000249,4726.25
10000785,87781.90000000001
10003260,66359.7
10000786,87781.90000000001
10000857,87213.40000000002
10005282,11298.400000000001
10006347,32204.700000000004
10002322,77370.70000000003
10000811,1281357.5000000005
10002353,5953.6
10002349,5953.6
10000790,88.50000000000001
10000847,763697.9000000001
10006217,4572.65
10002340,9363.599999999997
10001023,12543.4
10001786,57739.1
10006147,1600.75
10000879,32204.700000000004
10006958,8392.05
10000059,219292.1
10000841,763697.9000000001
10005299,1097.5000000000005
10006532,64164.600000000006
10001522,64.2
10000784,2951.2000000000003
10000856,87213.40000000002
10006531,1281357.5000000005
10000902,5953.6
10005253,48
10000838,87213.40000000002
10000844,763697.9000000001
10006184,5152.6
10001933,209537.64999999997
10000861,87213.40000000002
10003626,277320.9000000001
10003624,1863.4499999999998
10000821,201992.2
10006576,8392.05
10004210,5544.549999999999
10001775,111855.65
10001161,5152.6
10005272,9252
10001025,67229.20000000001
10004165,5609.9000000000005
10004193,141820.25
10001752,140096.75
10001156,209537.64999999997
10001778,6021.55
10004226,46166.29999999999
10004190,129583.29999999999
10001771,45428.100000000006
10006580,209537.64999999997
10001776,111855.65
10004170,6086.9
10001763,92133.95000000001
10001749,4909.3499999999995
10002638,32825.850000000006
10001750,4909.3499999999995
10001769,4171.75
10004213,210502.84999999998
10001784,4700.1
10001782,168061.15
10004181,3379.6499999999996
10006584,133631.95
10001802,269.8
10001799,147222.94999999995
10004146,12149.150000000001
10003601,266015.6
10004153,24571.949999999997
10006586,6731.050000000001
10003607,255664.45
10003602,219292.1
10004219,12550.499999999996
10006591,219292.1
10004215,53115.45
10006593,382043.9499999999
10004125,66606.9
10004134,481332.19999999995
10001794,272220.7
10004139,382043.9499999999
10006585,92133.95000000001
10004118,3759.0499999999997
10004127,66606.9
10001743,420076.54999999993
20000021,2207.95
10001790,41485.2
10003769,10204.75
10004122,1170.7
10002995,635.8000000000002
10001249,78024.15
10002996,1768.6000000000001
10001246,8347.05
10001737,3759.0499999999997
10003005,1290.9
10001244,3558.250000000001
10001960,6820.1500000000015
10003799,2349.3
10003004,1290.9
20000020,3759.0499999999997
10003131,12946.9
10002290,230.15000000000006
20000040,1290.9
10003192,4691.0499999999975
10002281,117930.05
10003195,7381.799999999999
10002988,17314.9
10002987,11355
10006614,1290.9
10003166,49813.54999999999
10003134,1690.4999999999998
10003188,1944.1999999999998
10003198,8168.900000000003
10002998,3181.0000000000005
10003145,60362.799999999996
10001496,17025.4
10003423,172671.60000000003
10003200,1070.75
10000756,129733.90000000001
10003233,NA
10000754,52780.05
10003208,230.15000000000006
10003130,12946.9
10006616,7381.799999999999
10003398,112506.25
10003201,1070.75
10000986,92957.75000000001
10000751,82987.95000000001
10000746,117930.05
10000759,18810.95
10005985,16289.900000000003
10006618,4878.3499999999985
10003147,64360.600000000006
10003374,86592.70000000001
10003566,26146.350000000006
10003152,82987.95000000001
10006960,34719.5
10002630,36702.69999999999
10002436,20227.250000000004
10006638,9509.75
10002957,2549.9
10003149,82987.95000000001
10003144,60362.799999999996
10003204,7680.6500000000005
10003125,36413.5
10000765,7680.6500000000005
10002956,2549.9
10000728,58464.25
10005750,23898.950000000004
10006622,19540.9
10003073,59279.9
10006379,2137.9
10001297,31288.299999999996
10000729,58464.25
10001492,61808.149999999994
10006373,36.45
10006378,2851.2
10006642,162619.84999999998
10006375,178001.09999999998
10003561,428.30000000000007
10003554,428.30000000000007
10001303,124120.59999999998
10003557,428.30000000000007
10006364,36.45
10006640,23898.950000000004
10006376,66911.84999999999
10001721,428.30000000000007
10001928,24008.399999999998
10002670,19506.199999999997
10006639,124120.59999999998
10001925,24008.399999999998
10003052,1559.5
10002668,19506.199999999997
10001137,11924.599999999999
10006654,382632.10000000003
10002658,106839.3
10006653,3189.8499999999995
10006648,24008.399999999998
10006662,23602.550000000003
10001275,31953.45000000001
10000176,98561.54999999999
10001926,24008.399999999998
10006656,235503.35000000006
10002716,71316.05000000002
10000225,13635.250000000004
10000247,29922.199999999997
10006650,609397.7500000002
10001927,24008.399999999998
10000243,107098.4
10002657,106839.3
10001919,151103.95000000007
10000151,212831.8
10001126,146300
10002893,31875.050000000003
10000228,21216.6
10000212,9666.75
10000178,56170.95000000001
10002917,115917.25
10000157,7653.75
10002862,21156.25
10000242,107098.4
10002759,7616.25
10000200,8282.35
10000155,271407.85
10000204,1258.85
10000183,9715.349999999999
10000213,9666.75
10000241,107098.4
10002885,179281.8
10000180,59181.05000000002
10002845,13635.250000000004
10000224,13635.250000000004
10000251,130520.6
10002817,31953.45000000001
10002713,657474.8
10000195,31953.45000000001
10000223,9844.6
10002897,7958.799999999999
10001286,31875.050000000003
10002723,30296.450000000004
10002803,9153.65
10001979,128547.20000000001
10003468,14522.249999999998
10001706,2848.5499999999993
10003546,204460
10006657,1370.7000000000003
10002617,12147.349999999999
10006660,1693.9999999999995
10003464,1693.9999999999995
10002377,66359.7
10001705,2848.5499999999993
10003479,13793.150000000001
10006971,NA
10000923,9022.850000000002
10003465,1693.9999999999995
10003324,195234.35000000003
10003268,1950.5999999999997
10001598,195234.35000000003
10003327,47930.850000000006
10001603,47930.850000000006
10003316,44365.100000000006
10001590,31970.299999999992
10003475,2396.4499999999994
10003483,11718.050000000003
10001573,39731.55
10001575,16332.849999999999
10006672,4880.799999999999
10006670,34703.05
10003460,1693.9999999999995
10001588,6526.699999999999
10007016,2223.0499999999997
10003333,5764.75
10001116,34732.95
10003282,4091.1
10001676,4917.85
10006666,6622.499999999999
10001684,5057.200000000001
10001677,34703.05
10006992,637.8
10002506,407684.6
10000987,4276.049999999999
10002479,1305.8999999999999
10001690,3184.3999999999996
10002491,1555.5500000000002
10001687,186231
10005990,5057.200000000001
10006668,5057.200000000001
10001696,239623.65000000002
10002613,27514.699999999997
10000998,96502.25
10002380,4091.1
10002497,8150.549999999999
10001009,4708.6500000000005
10002606,59538.9
10000995,98166.64999999998
10002531,9447.85
10002589,300605.05000000005
10002569,92305.20000000001
10002568,92305.20000000001
10006146,1027.6000000000004
10000041,1433.6
10001108,2315.8999999999996
10000053,5180.05
10002471,2223.0499999999997
10000055,24989.349999999995
10006189,53605.9
10000056,7401.95
10000025,25214.5
10001879,1433.6
10003787,6820.1500000000015
10002425,5566.25
10003781,3558.250000000001
10005640,11110.650000000001
10005978,3886.7000000000003
10006349,26332.550000000003
10003774,12889.100000000002
10003773,12889.100000000002
10003352,52238.15000000001
10006611,58603.05000000001
10006610,1851.4499999999996
10003412,33529.5
10003996,8788.550000000001
10006603,381
10004002,9195.649999999998
10004017,24178.15
10004004,27296.949999999997
10004006,27296.949999999997
10003993,21995.75
10004007,27296.949999999997
10001516,27296.949999999997
10001515,8788.550000000001
10006602,21995.75
10001512,21995.75
10001518,24178.15
10004005,27296.949999999997
10006598,9195.649999999998
10006600,27296.949999999997
10004003,9195.649999999998
10003990,486.6
10006601,27296.949999999997
10002305,1586.1999999999998
10006604,1234.4499999999994
10006608,21995.75
10006607,24178.15
10002300,9195.649999999998
10006609,36616.50000000001
10006599,1586.1999999999998
10002298,8788.550000000001
