object_id,avg_pm25
761,10.326666450500488
762,6.066666841506958
763,6.838888883590698
764,7.666666865348816
765,9.0666663646698
766,6.866666674613953
767,7.283333381017049
768,10.450000047683716
769,10.633333206176758
770,7
771,6.8199999809265135
772,8.858333110809326
773,8.72666664123535
774,6.80666675567627
775,6.9888888994852705
776,7.493333339691162
777,6.8416668176651
778,10.360000228881836
779,7.005555550257365
780,10.3083336353302
781,7.266666650772095
782,6.650000095367432
783,8.34166669845581
784,6.246666717529297
785,8.200000286102295
786,10.053333282470703
787,7.700000047683716
788,6.544444402058919
789,5.475000023841858
790,8.158333539962769
791,6.008333325386047
792,6.566666841506958
793,9.508333206176758
794,10.46666693687439
795,5.875
796,5.975000023841858
797,7.224999785423279
798,6.691666841506958
799,7.041666626930237
800,5.9666666984558105
801,6.591666579246521
802,6.800000071525574
803,7.893333435058594
804,6.706666564941406
805,5.433333396911621
806,7.483333110809326
807,6.116666674613953
808,6.116666674613953
809,7.6333333651224775
810,7.573333358764648
811,6.200000286102295
812,5.944444497426351
813,5.826666831970215
814,6.9333332777023315
815,5.958333373069763
816,6.233333349227905
817,6.233333349227905
818,6.0916666984558105
819,7.4083331823349
820,6.288888931274414
821,7.188888867696126
822,6.608333468437195
823,6.025000095367432
824,9.179999923706054
825,5.741666793823242
826,7.5
827,7.033333420753479
828,6.6916667222976685
829,5.3750001192092896
830,5.8416668176651
831,7.466666539510091
832,6.1499998569488525
833,6.608333349227905
834,5.7600000381469725
835,6.641666650772095
836,5.516666650772095
837,9.346666526794433
838,5.8500001430511475
839,6.922222296396892
840,10.174999952316284
841,6.719999980926514
842,7.024999976158142
843,6.016666730244954
844,9.975000381469727
845,5.599999904632568
846,6.7833333015441895
847,10.239999961853027
848,6.516666650772095
849,7.108333230018616
850,6.958333253860474
851,6.266666769981384
852,6.275000214576721
853,7.366666475931804
854,7.2833331823349
855,7.100000023841858
856,5.522222359975179
857,10.558333158493042
858,5.933333396911621
859,6.266666889190674
860,7.858333349227905
861,9.833333587646484
