object_id,mean_ozone,matched_fips,dist_to_tract_m
978,44.9695,06075020801,130
979,44.986999999999995,06075022803,203
980,69.668,06077005305,163
981,45.57,06075032802,252
982,45.56366666666666,06075020402,113
983,45.146,06075020900,48
984,45.816,06075022903,58
985,65.3425,06099000202,434
986,45.67,06075032802,158
987,45.706,06075021300,135
988,45.737,06075022901,130
989,51.461,06001410000,524
990,60.3545,06077005224,345
991,45.678,06075035400,372
992,45.554,06075032801,361
993,45.57366666666667,06075021600,119
994,48.4235,06001409400,224
995,48.820499999999996,06001410300,141
996,49.736,06001410300,73
997,69.531,06077005308,299
998,69.56,06077005303,110
999,45.563,06075030600,22
1000,45.738,06075025200,71
1001,47.194,06001428302,674
1002,48.820499999999996,06001410300,443
1003,60.4765,06077005211,327
1004,69.56,06077005303,140
1005,45.84,06075025300,151
1006,47.444,06001428302,187
1007,49.883,06001410400,19
1008,62.835,06013345102,819
1009,72.297,06077005001,648
1010,45.579,06075033000,0
1011,45.174,06075025402,312
1012,45.25966666666667,06075023001,430
1013,45.819,06075061200,86
1014,48.5445,06001409300,10
1015,60.4765,06077005211,557
1016,60.8865,06077005406,538
1017,61.8935,06077005106,844
1018,72.297,06077005001,248
1019,45.8035,06075033002,525
1020,64.99,06099000301,1974
1021,64.99,06099000301,2459
1022,45.648,06075033100,249
1023,47.609,06001428301,13
1024,64.69550000000001,06099000302,970
1025,72.937,06099000301,227
1026,45.9325,06075033100,262
1027,45.647,06075031100,275
1028,45.634,06075025500,153
1029,45.58,06075025701,58
1030,45.898,06075023103,427
1031,48.4535,06001409100,368
1032,45.509,06075025502,172
1033,49.66,06001432300,404
1034,45.704,06075033201,99
1035,46.0075,06075031201,242
1036,45.5165,06075026002,47
1037,55.762,06013345101,773
1038,60.51650000000001,06077005212,582
1039,45.568,06075031202,167
1040,45.614,06075026001,224
1041,45.614,06075026001,42
1042,45.028999999999996,06075025800,51
1043,73.162,06099000402,446
1044,45.9295,06075031202,124
1045,45.665,06075026004,169
1046,50.095,06001432600,297
1047,62.319,06001450501,1322
1048,57.0265,06001450102,132
1049,64.784,06001450102,345
1050,58.4255,06001450750,1481
1051,60.6585,06077005216,39
1052,63.54900000000001,06099000514,1360
1053,45.9705,06075026202,234
1054,49.491,06001432501,72
1055,49.67033333333333,06001433104,217
1056,50.987,06001433000,0
1057,64.784,06001450102,916
1058,60.6585,06077005216,221
1059,73.162,06099000402,63
1060,45.725,06075026402,287
1061,49.491,06001432501,290
1062,56.2785,06001450400,73
1063,63.54900000000001,06099000514,757
1064,68.264,06001451201,246
1065,46.153,06075026201,164
1066,50.317,06001430500,402
1067,51.272,06001430700,750
1068,60.641999999999996,06077005217,0
1069,49.757,06001433300,324
1070,51.049,06001433102,342
1071,50.022,06001433801,251
1072,56.14,06001450501,373
1073,45.659,06081600600,113
1074,50.282,06001433900,0
1075,51.182,06001430900,579
1076,65.347,06001450744,203
1077,61.0395,06077005219,741
1078,73.367,06099000503,591
1079,73.211,06099000504,817
1080,46.3005,06081601100,413
1081,53.546,06001430900,0
1082,67.004,06001451403,530
1083,61.0395,06077005219,834
1084,73.367,06099000503,232
1085,46.3005,06081601100,163
1086,49.757,06001433300,498
1087,46.3005,06081601100,59
1088,46.2545,06081601301,1
1089,45.745,06081600100,358
1090,49.0105,06001433300,643
1091,64.841,06001450743,921
1092,58.3275,06001450744,715
1093,67.773,06001451503,843
1094,67.46266666666666,06099000806,677
1095,51.8815,06001431100,417
1096,55.133,06001435200,299
1097,56.679500000000004,06001450603,314
1098,60.4815,06001451403,782
1099,52.6225,06001435200,23
1100,60.4815,06001451403,568
1101,73.626,06099000907,709
1102,65.5635,06099000915,233
1103,49.789,06001435800,388
1104,49.789,06001435800,291
1105,56.679500000000004,06001450603,492
1106,64.804,06001450604,151
1107,73.525,06099000807,296
1108,73.666,06099000908,0
1109,45.540499999999994,06081600100,858
1110,61.203500000000005,06001451506,563
1111,73.647,06099000803,363
1112,49.794,06001435900,624
1113,50.1875,06001435700,395
1114,51.97,06001435300,398
1115,64.832,06001450605,583
1116,65.032,06001450746,396
1117,65.032,06001450746,302
1118,61.1125,06001451503,681
1119,45.85,06081601501,73
1120,51.670500000000004,06001436403,566
1121,63.851,06001450606,506
1122,73.671,06099000911,204
1123,45.85,06081601501,285
1124,50.045,06001436100,0
1125,63.066,06001450602,43
1126,73.878,06099000801,775
1127,73.671,06099000911,163
1128,50.316,06001436000,211
1129,60.696,06001451701,303
1130,64.9505,06099001400,656
1131,64.9505,06099001400,779
1132,49.513,06001436000,332
1133,54.441,06001436401,427
1134,66.513,06001451704,369
1135,60.6335,06001451704,366
1136,64.9505,06099001400,557
1137,65.5055,06099001100,394
1138,46.682500000000005,06081601700,542
1139,49.513,06001436000,467
1140,60.6335,06001451704,75
1141,67.377,06001451601,770
1142,73.76,06099002803,641
1143,45.892,06081601605,483
1144,45.892,06081601605,345
1145,46.682500000000005,06081601700,328
1146,45.94,06081601902,0
1147,54.31,06001436500,442
1148,73.87,06099001300,513
1149,46.7475,06081602800,420
1150,46.891999999999996,06081601605,4
1151,45.94,06081601902,282
1152,64.5165,06099000601,922
1153,46.193,06081602200,36
1154,50.879000000000005,06001436800,377
1155,55.585,06001435102,953
1156,73.794,06099000905,403
1157,46.915,06081601800,307
1158,51.271,06001436602,89
1159,74.496,06099001200,574
1160,51.41,06001437500,337
1161,65.601,06099001200,231
1162,73.972,06099002005,267
1163,66.27850000000001,06099002006,106
1164,66.354,06099002802,6766
1165,46.9685,06081602602,55
1166,46.691500000000005,06081602400,569
1167,65.895,06099001900,597
1168,51.679,06001437702,226
1169,66.354,06099002802,6481
1170,46.9025,06081602500,85
1171,66.037,06001451102,2380
1172,52.861,06001437300,0
1173,65.673,06099001700,25
1174,66.3565,06099002002,989
1175,45.806,06081603000,306
1176,47.1175,06081603700,137
1177,46.605999999999995,06081604104,159
1178,52.243,06001437102,0
1179,74.195,06099001601,456
1180,47.1465,06081603802,775
1181,46.563,06081603801,232
1182,66.1585,06099002302,285
1183,65.6575,06099001603,126
1184,74.053,06099001604,44
1185,66.94149999999999,06099002904,2748
1186,46.741,06081604500,700
1187,74.126,06099002301,155
1188,66.4075,06099002702,1133
1189,66.554,06099002604,378
1190,66.6135,06099002603,552
1191,74.105,06099002605,558
1192,74.105,06099002605,898
1193,74.126,06099002301,441
1194,66.01950000000001,06099002402,29
1195,74.201,06099003001,374
1196,47.213499999999996,06081603200,1173
1197,46.792,06081604600,227
1198,46.803,06081604800,267
1199,74.226,06099001603,4180
1200,74.056,06099002602,571
1201,51.582499999999996,06001440304,388
1202,52.4725,06001440307,209
1203,74.056,06099002602,263
1204,56.073,06001440308,0
1205,47.314,06081605200,157
1206,53.349,06001440304,43
1207,54.029,06001440306,205
1208,53.911,06001440338,186
1209,56.801,06001440335,1108
1210,74.056,06099002602,140
1211,69.14,06099002503,401
1212,47.535,06081606100,0
1213,53.706,06001440305,264
1214,53.838,06001440336,520
1215,58.471,06001441100,1094
1216,54.179,06001441301,455
1217,47.843999999999994,06081605502,278
1218,48.344,06081608200,288
1219,57.671,06001441800,815
1220,58.172,06001441924,952
1221,48.6135,06081608200,401
1222,58.172,06001441924,459
1223,52.5745,06001441524,538
1224,57.671,06001441800,57
1225,66.6035,06099002505,2942
1226,68.725,06043000101,7813
1227,55.085499999999996,06001441929,690
1228,55.085499999999996,06001441929,290
1229,56.87,06001441602,599
1230,53.301500000000004,06001444100,175
1231,53.838,06001441701,101
1232,48.3865,06081606500,615
1233,48.378,06081608400,463
1234,48.9615,06081608023,199
1235,58.467,06001441921,107
1236,48.757999999999996,06081608400,391
1237,54.8395,06001441926,208
1238,54.519499999999994,06001442502,457
1239,56.1335,06001442200,572
1240,67.3685,06099003611,395
1241,49.2435,06081610304,382
1242,56.120666666666665,06001442400,254
1243,59.29,06001442200,552
1244,67.3065,06099003612,28
1245,48.199,06081607200,168
1246,48.282,06081608502,317
1247,59.29,06001442200,327
1248,67.3685,06099003611,149
1249,56.120666666666665,06001442400,304
1250,59.613,06001443104,281
1251,67.4795,06099003608,1598
1252,47.6215,06081613600,2076
1253,48.954499999999996,06081606900,418
1254,48.466,06081608600,254
1255,57.08,06001444601,184
1256,57.08,06001444601,381
1257,48.404,06081608700,109
1258,57.08,06001444601,957
1259,67.3945,06099003609,415
1260,67.3945,06099003609,278
1261,49.2205,06081608700,411
1262,49.03,06081609000,558
1263,58.401,06001442900,113
1264,58.977,06001443002,138
1265,48.429,06081608800,325
1266,74.262,06099003909,325
1267,67.4795,06099003608,968
1268,58.977,06001443002,570
1269,67.5205,06099003907,300
1270,49.445499999999996,06081609000,1216
1271,74.241,06099003906,182
1272,74.241,06099003906,399
1273,74.265,06099003804,608
1274,59.952,06001443321,319
1275,73.973,06099003803,723
1276,50.1835,06081609300,629
1277,64.406,06099003205,1025
1278,50.289500000000004,06081609900,270
1279,53.288,06081611800,39
1280,72.308,06099003201,714
1281,51.134,06081610900,43
1282,50.6725,06081610201,659
1283,51.831,06081610500,267
1284,64.406,06099003205,639
1285,72.308,06099003201,424
1286,51.941,06081610601,274
1287,52.719,06081611600,445
1288,51.411,06081612001,166
1289,57.577,06001443301,199
1290,51.766,06081610700,89
1291,53.529,06081612000,96
1292,72.538,06099003202,421
1293,64.4105,06099003204,439
1294,50.7635,06081611200,479
1295,57.928000000000004,06085504422,159
1296,50.7635,06081611200,271
1297,60.926,06085504422,699
1298,51.71,06081612102,86
1299,50.919,06081611300,67
1300,52.188,06081611300,0
1301,58.194,06085504421,697
1302,54.649,06085511100,313
1303,57.650499999999994,06085504506,445
1304,62.617,06085504412,711
1305,50.870000000000005,06081613300,672
1306,51.962,06085511100,367
1307,54.761,06085511400,284
1308,52.0965,06085511000,145
1309,51.2115,06081612900,0
1310,60.602000000000004,06085504423,0
1311,70.903,06043000102,10197
1312,53.382,06081612900,117
1313,68.04249999999999,06047000205,562
1314,51.945,06085511501,579
1315,54.42,06085513000,312
1316,54.641,06085511500,360
1317,51.945,06085511501,645
1318,55.568,06085510700,416
1319,55.568,06085510700,382
1320,52.0765,06085510700,218
1321,58.4735,06085504510,266
1322,70.903,06043000102,5847
1323,57.3965,06085505015,0
1324,56.869499999999995,06085505014,183
1325,63.917,06085504411,160
1326,59.6425,06085504315,1297
1327,67.9875,06047000403,1822
1328,67.9875,06047000403,1376
1329,59.6425,06085504315,278
1330,54.849,06085511705,494
1331,53.118,06085509202,174
1332,61.983,06085504505,0
1333,63.467,06085504410,39
1334,55.407,06085504805,117
1335,58.40650000000001,06085505006,925
1336,52.7555,06085509404,203
1337,58.152,06085504803,129
1338,60.1015,06085504314,84
1339,53.3605,06085509201,316
1340,57.54600000000001,06085504903,0
1341,63.306,06085504323,122
1342,56.097,06085510500,307
1343,54.8385,06085509002,440
1344,67.099,06085504201,991
1345,69.1785,06047000504,332
1346,54.8385,06085509002,269
1347,58.528,06085504806,676
1348,59.181000000000004,06085504322,346
1349,68.521,06047000306,1605
1350,69.1785,06047000504,142
1351,52.2425,06085510500,469
1352,59.181000000000004,06085504322,496
1353,72.066,06047000304,1286
1354,69.1785,06047000504,1201
1355,69.1785,06047000504,507
1356,58.132,06085508800,361
1357,54.688,06085508800,350
1358,59.683,06085505007,39
1359,60.473,06085503803,124
1360,66.139,06085503802,420
1361,53.8295,06085509107,373
1362,62.821,06085504318,762
1363,69.1785,06047000504,1408
1364,59.733000000000004,06085504317,354
1365,68.2525,06047000305,0
1366,59.566,06085504311,227
1367,66.139,06085503802,605
1368,66.838,06085503902,573
1369,56.306,06085511701,1481
1370,53.635999999999996,06085509110,72
1371,64.568,06027000400,1187
1372,51.352000000000004,06081613200,226
1373,64.472,06085504319,307
1374,60.938500000000005,06085503903,314
1375,56.747,06085510200,202
1376,60.7975,06085503713,373
1377,61.0385,06085504101,255
1378,61.0385,06085504101,11
1379,67.862,06085504102,539
1380,56.747,06085510200,595
1381,57.583,06085508401,395
1382,67.549,06085504101,186
1383,53.259,06085509901,532
1384,60.5655,06085503712,27
1385,71.662,06047000603,999
1386,56.78,06085511702,749
1387,57.142,06085510001,473
1388,58.497,06085508505,118
1389,59.437,06085505303,155
1390,57.2405,06085505303,668
1391,65.731,06085503712,2
1392,71.275,06047000601,595
1393,58.131,06085508503,250
1394,58.865,06085505304,225
1395,60.6275,06085503707,247
1396,60.888999999999996,06085504002,259
1397,54.47,06085508403,348
1398,58.674,06085508507,244
1399,58.865,06085505304,426
1400,57.2405,06085505303,253
1401,57.2405,06085505303,275
1402,57.2405,06085505303,460
1403,61.153999999999996,06085503508,89
1404,69.93766666666667,06047000602,531
1405,69.93766666666667,06047000602,68
1406,53.318,06085510001,575
1407,56.3935,06085505401,288
1408,64.605,06085501401,636
1409,67.829,06085503510,439
1410,69.93766666666667,06047000602,391
1411,66.107,06085503711,329
1412,68.12,06085503508,450
1413,68.676,06085503509,45
1414,54.7055,06085508306,171
1415,61.009,06085505700,311
1416,66.107,06085503711,249
1417,69.31099999999999,06047001007,276
1418,55.295500000000004,06085508204,0
1419,57.403,06085505500,360
1420,61.009,06085505700,132
1421,63.173,06085501101,476
1422,71.004,06047000701,953
1423,56.5155,06085505403,371
1424,57.384499999999996,06085506000,416
1425,62.078,06085500400,147
1426,69.31099999999999,06047001007,777
1427,72.131,06047001801,1489
1428,57.285,06085510002,850
1429,54.7245,06085508305,482
1430,56.23433333333333,06085508203,574
1431,61.089,06085503322,278
1432,69.875,06085503312,983
1433,69.3135,06047000802,412
1434,62.436,06085500600,284
1435,64.159,06085500902,233
1436,64.508,06085501300,164
1437,71.727,06047001002,398
1438,69.3655,06039000111,7736
1439,54.7845,06085507806,712
1440,58.186,06085508101,211
1441,60.506,06085505900,195
1442,57.817,06085507806,76
1443,55.355999999999995,06085508101,0
1444,59.686,06085506102,0
1445,59.686,06085506102,79
1446,61.05800000000001,06085503306,0
1447,68.464,06085503321,141
1448,69.851,06085503313,488
1449,58.186,06085508101,339
1450,63.594,06085500800,363
1451,66.102,06085503117,497
1452,58.186,06085508101,574
1453,64.849,06085503112,174
1454,71.578,06047000902,1082
1455,69.5355,06047001005,1560
1456,58.367,06085508004,507
1457,60.875,06085503402,184
1458,60.944,06085503325,157
1459,65.65299999999999,06099003501,572
1460,69.5095,06047001003,280
1461,71.999,06047001101,339
1462,67.633,06039000104,5666
1463,56.688,06085506203,393
1464,68.195,06085503305,265
1465,69.5095,06047001003,276
1466,69.292,06039000104,2827
1467,54.6405,06085507807,328
1468,59.164,06085506204,177
1469,60.945499999999996,06085503118,305
1470,65.65299999999999,06099003501,1206
1471,71.523,06047001005,398
1472,57.274499999999996,06085506304,464
1473,61.428,06085506401,354
1474,58.040000000000006,06085506401,163
1475,58.040000000000006,06085506401,500
1476,59.0215,06085502103,489
1477,60.194,06085503113,439
1478,69.4675,06047001004,443
1479,57.661,06085507807,453
1480,58.040000000000006,06085506401,469
1481,59.0215,06085502103,156
1482,59.0215,06085502103,324
1483,57.772,06085507905,515
1484,56.099999999999994,06085507904,585
1485,57.6965,06085506302,9
1486,67.489,06085503212,270
1487,61.102,06085503336,45
1488,57.992,06085507906,239
1489,59.991,06085502400,209
1490,60.9675,06085503221,515
1491,69.104,06085503329,787
1492,71.65,06047001401,637
1493,60.136,06085506305,207
1494,66.578,06085503214,361
1495,61.0205,06085503213,22
1496,56.617,06085506202,277
1497,61.796,06085506402,120
1498,58.73950000000001,06085502204,92
1499,64.995,06085503123,186
1500,65.217,06085503121,613
1501,68.998,06085503333,828
1502,69.5835,06047001502,169
1503,61.796,06085506402,370
1504,63.43,06085502202,24
1505,58.982,06085502202,471
1506,71.636,06047002600,1191
1507,56.877,06085506601,97
1508,60.549,06085506605,451
1509,61.1575,06085503333,925
1510,71.279,06047001502,693
1511,58.013,06085507401,989
1512,64.597,06085502500,78
1513,60.974000000000004,06085503207,202
1514,68.998,06085503333,953
1515,57.787000000000006,06085506503,312
1516,67.543,06085503217,185
1517,60.974000000000004,06085503207,1374
1518,61.051500000000004,06085503339,1131
1519,71.636,06047002600,7118
1520,59.888,06085506604,434
1521,60.92,06085503127,220
1522,60.92,06085503127,0
1523,61.051500000000004,06085503339,383
1524,67.959,06085503332,980
1525,60.325,06085503124,86
1526,60.325,06085503124,328
1527,60.92,06085503127,326
1528,71.681,06047001700,999
1529,62.9,06085502604,244
1530,65.973,06085503116,216
1531,67.959,06085503332,637
1532,69.3655,06039000111,933
1533,68.19,06085503208,226
1534,60.37,06085506701,335
1535,60.37,06085506701,351
1536,65.553,06085512005,527
1537,65.973,06085503116,339
1538,65.973,06085503116,181
1539,60.717,06085503116,307
1540,56.945,06085507600,0
1541,62.846,06085502701,219
1542,64.08,06085502902,222
1543,60.8725,06085512019,247
1544,67.132,06085512020,0
1545,60.93000000000001,06085512057,318
1546,61.1935,06085503338,788
1547,58.44,06085502701,244
1548,59.1245,06085502902,367
1549,68.149,06085512017,334
1550,59.323499999999996,06085502908,667
1551,60.540499999999994,06085512025,538
1552,66.665,06085512019,460
1553,61.0295,06085512042,44
1554,55.264,06085507500,1180
1555,60.373000000000005,06085512024,278
1556,61.0295,06085512043,570
1557,55.264,06085507500,1397
1558,57.3475,06085506703,362
1559,59.429500000000004,06085502907,122
1560,59.743,06085502909,655
1561,57.3475,06085506703,617
1562,59.429500000000004,06085502907,476
1563,60.5715,06085512026,175
1564,60.7115,06085512023,195
1565,60.867000000000004,06085512039,477
1566,58.227,06085502704,549
1567,65.62,06085512052,256
1568,59.5385,06085511915,333
1569,65.701,06085512053,250
1570,59.821999999999996,06085512052,521
1571,59.966,06085512047,286
1572,59.105999999999995,06085511916,436
1573,59.821999999999996,06085512052,426
1574,58.164500000000004,06085506804,666
1575,60.089,06085512045,195
1576,60.428000000000004,06085512036,374
1577,64.868,06085511916,947
1578,60.533500000000004,06085512034,309
1579,70.434,06047001902,2702
1580,59.182500000000005,06085511914,57
1581,67.123,06085512032,274
1582,66.767,06085512031,323
1583,60.45700000000001,06085512035,328
1584,67.123,06085512032,1186
1585,58.49550000000001,06085511917,717
1586,65.918,06085511912,232
1587,58.49550000000001,06085511917,74
1588,72.427,06039000106,291
1589,52.087500000000006,06087120500,5715
1590,64.981,06085512100,689
1591,70.36099999999999,06039000106,4196
1592,70.36099999999999,06039000106,2470
1593,65.1545,06027000100,22566
1594,49.618,06087120400,4063
1595,49.618,06087120400,2301
1596,60.724999999999994,06085512308,803
1597,68.5075,06047000901,10219
1598,58.8395,06085512305,1253
1599,59.918499999999995,06085512312,789
1600,64.153,06085512310,1416
1601,70.271,06039000202,7829
1602,70.402,06039000201,1557
1603,59.236999999999995,06085512307,1300
1604,70.402,06039000201,1042
1605,70.402,06039000201,4912
1606,64.664,06047002202,786
1607,49.858,06087120600,2287
1608,63.737,06047002305,37
1609,56.06,06085512200,3819
1610,63.6195,06047002201,1062
1611,70.271,06039000202,2791
1612,64.639,06047002201,900
1613,63.525,06047002303,938
1614,49.522999999999996,06087120902,1631
1615,49.2525,06087120800,1967
1616,61.922,06085512503,1066
1617,61.867,06085512505,1352
1618,72.224,06039000507,739
1619,56.388000000000005,06085512516,172
1620,57.3395,06085512505,846
1621,52.825,06087120800,1482
1622,56.464,06085512511,1009
1623,61.967,06085512604,618
1624,64.905,06047002404,3121
1625,61.922,06085512503,4691
1626,48.994,06087100400,734
1627,48.994,06087100400,725
1628,49.897000000000006,06087122204,1626
1629,49.3845,06087122005,776
1630,48.870999999999995,06087100100,753
1631,48.8765,06087121401,587
1632,48.962,06087121402,1089
1633,48.902,06087100500,7307
1634,48.863,06087100200,334
1635,48.8765,06087121401,247
1636,48.962,06087121402,338
1637,49.0415,06087121801,668
1638,72.2495,06019006406,3032
1639,53.246,06087122100,430
1640,71.286,06039000604,445
1641,48.912,06087100802,72
1642,50.407,06087123100,2381
1643,48.912,06087100802,76
1644,50.11366666666667,06087100600,88
1645,53.782,06087122202,1138
1646,71.6605,06039000901,578
1647,48.951,06087101001,41
1648,50.407,06087123100,1659
1649,52.908,06087121600,243
1650,50.407,06087123100,1299
1651,71.55199999999999,06039000903,94
1652,49.7485,06087122203,471
1653,71.55199999999999,06039000903,659
1654,48.495000000000005,06087101200,1184
1655,70.864,06039000702,970
1656,70.864,06039000702,841
1657,50.102000000000004,06087110504,645
1658,50.0095,06087110505,123
1659,74.333,06019005503,2071
1660,50.010999999999996,06087110301,0
1661,54.568,06053010102,2875
1662,54.075,06087110400,467
1663,74.333,06019005503,1205
1664,73.048,06019005529,217
1665,73.2715,06019005505,503
1666,73.0345,06019005516,1109
1667,54.159,06053010101,2197
1668,73.0345,06019005516,370
1669,74.983,06019005505,572
1670,54.159,06053010101,2777
1671,73.0345,06019005516,637
1672,73.104,06019006407,4065
1673,54.59,06053010202,1079
1674,54.623000000000005,06069000400,834
1675,73.565,06019005524,453
1676,74.433,06019004406,483
1677,70.354,06039001000,6932
1678,73.62,06019004301,83
1679,58.139,06069000400,314
1680,58.139,06069000400,689
1681,73.16,06019005526,397
1682,73.928,06019005513,775
1683,74.177,06019005518,1684
1684,53.923,06069000702,677
1685,55.0265,06069000501,482
1686,58.335,06069000501,1007
1687,72.9685,06019004301,769
1688,73.16,06019005526,39
1689,73.16,06019005526,283
1690,57.991,06069000702,1161
1691,54.868,06069000602,22
1692,72.145,06019004215,765
1693,76.239,06019005701,686
1694,74.707,06019005907,552
1695,73.299,06019004215,297
1696,72.4515,06019004211,262
1697,73.232,06019005406,260
1698,72.9855,06019004504,166
1699,74.2195,06019005701,285
1700,72.4515,06019004211,459
1701,73.2535,06019005405,265
1702,72.4515,06019004211,487
1703,73.964,06019005602,473
1704,54.436,06053014700,1769
1705,72.464,06019004207,676
1706,74.255,06019004506,586
1707,73.2565,06019005409,299
1708,73.2565,06019005409,411
1709,73.964,06019005602,795
1710,74.8355,06019005912,458
1711,75.026,06019005408,733
1712,72.139,06019004217,437
1713,54.659,06069000801,285
1714,73.93733333333333,06019005302,735
1715,73.93733333333333,06019005302,220
1716,77.297,06019005905,1934
1717,72.139,06019004217,214
1718,73.718,06019004601,62
1719,73.93733333333333,06019005302,300
1720,75.1415,06019005913,673
1721,75.1415,06019005913,479
1722,75.008,06019005301,728
1723,75.597,06019003103,18
1724,74.762,06019005802,210
1725,55.126,06053010501,1352
1726,72.725,06019004205,587
1727,73.795,06019004802,640
1728,73.13499999999999,06019004703,106
1729,75.314,06019005100,687
1730,75.314,06019005100,384
1731,74.63,06019004901,84
1732,73.1635,06019004704,204
1733,73.356,06019004801,102
1734,74.866,06019005203,466
1735,72.7855,06019003805,513
1736,73.295,06019004802,356
1737,76.285,06019005804,648
1738,72.784,06019003804,365
1739,72.283,06019003803,675
1740,73.433,06019003805,582
1741,72.62100000000001,06019003807,1001
1742,73.2765,06019003701,161
1743,74.526,06019002200,339
1744,75.148,06019003001,246
1745,73.02250000000001,06019002000,632
1746,74.725,06019002300,91
1747,74.967,06019002800,502
1748,74.7195,06019002906,438
1749,75.148,06019003001,16
1750,74.786,06019002400,238
1751,75.767,06019003001,442
1752,65.2975,06019008303,3920
1753,73.283,06019002100,890
1754,74.11449999999999,06019000502,175
1755,74.11449999999999,06019000502,252
1756,74.888,06019002702,125
1757,74.888,06019002702,32
1758,69.576,06019004002,1032
1759,74.5835,06019002702,384
1760,75.571,06019003003,262
1761,74.04166666666666,06019000400,491
1762,48.6545,06053010506,621
1763,74.98649999999999,06019001407,649
1764,48.671,06053010505,127
1765,72.8285,06019000701,253
1766,74.41499999999999,06019001303,302
1767,74.662,06019001304,529
1768,68.4765,06019004003,802
1769,72.8285,06019000701,100
1770,72.8285,06019000701,359
1771,74.556,06019001303,266
1772,48.620000000000005,06053000103,448
1773,55.085,06053000103,623
1774,73.774,06019001100,628
1775,75.537,06019001417,270
1776,55.085,06053000103,436
1777,48.620000000000005,06053000103,197
1778,48.9125,06053000104,375
1779,48.9125,06053000104,242
1780,75.537,06019001417,551
1781,48.665,06053000300,443
1782,73.933,06019000901,967
1783,74.94,06019001202,677
1784,75.4905,06019001416,341
1785,76.475,06019006002,930
1786,76.7815,06019006102,1205
1787,73.305,06019000800,1252
1788,76.7815,06019006102,405
1789,48.5325,06053001801,493
1790,48.881,06053010604,177
1791,55.615,06053010605,512
1792,48.825,06053000701,392
1793,48.3255,06053014202,1685
1794,48.825,06053000701,281
1795,55.134,06053001802,137
1796,55.496,06053000702,151
1797,55.542,06053000701,246
1798,73.774,06019001100,2541
1799,52.862,06053014201,756
1800,55.127,06053001700,355
1801,53.063,06053014202,356
1802,55.127,06053001700,0
1803,48.818,06053000702,931
1804,55.302,06053000501,536
1805,48.5815,06053001200,458
1806,54.924,06053001600,492
1807,54.924,06053001600,571
1808,48.456,06053001500,924
1809,55.258,06053001500,0
1810,74.377,06019001700,3643
1811,78.3,06019006502,1732
1812,78.3,06019006502,1912
1813,72.526,06019001800,3631
1814,77.571,06019006501,2366
1815,51.004,06053012502,447
1816,52.163,06053013700,187
1817,47.965,06053013800,34
1818,52.695,06053013800,248
1819,77.321,06019008503,635
1820,77.321,06019008503,1140
1821,77.441,06019006604,641
1822,47.519999999999996,06053012503,205
1823,48.4215,06053014110,3375
1824,77.321,06019008503,1109
1825,77.321,06019008503,1355
1826,57.657,06053014800,3523
1827,77.76499999999999,06019006603,1433
1828,51.481,06053012000,312
1829,77.9255,06019006602,565
1830,48.4215,06053014110,3510
1831,77.08250000000001,06019007004,1748
1832,77.08250000000001,06019007004,1547
1833,76.711,06019007102,869
1834,75.847,06019007002,710
1835,76.711,06019007102,253
1836,78.2975,06107000402,2072
1837,74.067,06019007300,2423
1838,76.757,06107000501,227
1839,78.89099999999999,06107000204,95
1840,52.5555,06053010804,4755
1841,77.9925,06107000303,1762
1842,76.7855,06019007202,525
1843,72.23249999999999,06019007400,2315
1844,76.7855,06019007202,4217
1845,75.96,06107000100,8504
1846,72.465,06019007400,2811
1847,56.617,06053011104,125
1848,72.465,06019007400,3043
1849,79.4685,06107000702,439
1850,47.9845,06053990000,5270
1851,80.00450000000001,06107000801,1291
1852,80.00450000000001,06107000801,2760
1853,80.00450000000001,06107000801,364
1854,72.032,06031000602,1278
1855,72.0505,06031000604,356
1856,72.0505,06031000604,374
1857,72.0505,06031000604,440
1858,79.3815,06107001012,863
1859,79.666,06107001009,30
1860,76.263,06107001004,313
1861,79.828,06107001303,159
1862,71.685,06031000603,353
1863,72.11600000000001,06031000901,875
1864,78.8475,06107001005,696
1865,79.81450000000001,06107001101,260
1866,72.11600000000001,06031000901,1003
1867,79.93100000000001,06107001305,822
1868,72.13,06031000900,374
1869,79.66499999999999,06107001102,624
1870,79.1035,06107001006,173
1871,79.1035,06107001006,380
1872,57.1555,06053011202,303
1873,74.691,06107002008,538
1874,76.03,06107001701,414
1875,79.3235,06107002002,466
1876,71.699,06031001002,168
1877,56.9685,06053011203,0
1878,79.3235,06107002002,641
1879,79.3235,06107002002,441
1880,75.105,06107001901,547
1881,71.433,06031001003,671
1882,71.433,06031001003,863
1883,80.0735,06107001705,1005
1884,80.18,06107001601,855
1885,74.707,06107002004,198
1886,78.92150000000001,06107002004,365
1887,68.9465,06031000406,261
1888,70.36,06031000405,217
1889,79.91300000000001,06107001706,745
1890,77.067,06107001601,539
1891,69.0505,06031000402,302
1892,78.753,06107002010,830
1893,80.436,06107001502,161
1894,69.239,06031000300,6025
1895,78.66,06107002401,1190
1896,77.01400000000001,06107002203,566
1897,76.137,06107002602,1018
1898,58.086,06053011302,458
1899,80.3065,06107002602,321
1900,76.137,06107002602,502
1901,77.518,06107002304,106
1902,76.137,06107002602,278
1903,80.3065,06107002602,734
1904,77.151,06107003001,140
1905,65.9925,06019007801,5896
1906,75.211,06107002800,616
1907,75.211,06107002800,593
1908,77.5775,06107002904,331
1909,77.5775,06107002904,89
