object_id,wildfire_risk
844,93.17543859649123
845,297.3636363636364
846,22.160714285714285
847,51.67272727272727
848,81.22222222222223
849,15.982142857142858
850,9.12962962962963
851,135.64285714285714
852,245.57627118644066
853,11.589285714285714
854,15.701754385964913
855,45.45454545454545
856,197.05357142857142
857,8.596491228070175
858,180.03508771929825
859,299.5
860,8.4
861,21.775862068965516
862,0
863,28.51851851851852
864,261.94827586206895
865,46.4
866,34
867,0
868,0
869,8.25
870,0
871,29.842105263157894
872,30.375
873,36.49090909090909
874,83.79310344827586
875,178.3684210526316
876,7.290909090909091
877,18.137931034482758
878,230.06896551724137
879,0
880,0
881,11.982456140350877
882,193.84745762711864
883,120.51785714285714
884,3.8
885,0
886,2.7758620689655173
887,2.9814814814814814
888,0
889,0
890,0
891,0
892,7.482142857142857
893,129.71428571428572
894,121.83928571428571
895,55.01754385964912
896,2.0714285714285716
897,0
898,0
899,11.017543859649123
900,0
901,39.86206896551724
902,54.06896551724138
903,21.178571428571427
904,0
905,3.4909090909090907
906,7.017241379310345
907,27.232142857142858
908,44.017857142857146
909,9.931034482758621
910,0
911,0
912,0
913,195.1551724137931
914,24.071428571428573
915,26.875
916,10.285714285714286
917,25.943396226415093
918,33.78947368421053
919,8.518518518518519
920,8.214285714285714
921,0
922,8.192982456140351
923,0
924,42.56140350877193
925,345.0181818181818
926,49.473684210526315
927,53.45614035087719
928,15.236363636363636
929,8.846153846153847
930,0
931,0
932,0
933,25.29310344827586
934,356.2857142857143
935,114.30357142857143
936,44.19642857142857
937,10.649122807017545
938,12.087719298245615
939,0
940,109.63793103448276
941,63.94642857142857
942,22.70909090909091
943,7.862068965517241
944,4.448275862068965
945,201.73684210526315
946,85.2280701754386
947,40.142857142857146
948,0
949,0
950,0
951,0
952,4.526315789473684
953,27.2
954,0
955,60.4
