object_id,trafficProx
179,0
180,0
181,96.80225653185485
182,206.0288171007505
183,318.5187718728798
184,500.2455082081759
185,0
186,0
187,36081
188,66.48449716792976
189,115.57843729532551
190,97.39837077074259
191,1239.8434459081968
192,80.64626181917146
193,2860.1753470761705
194,405.525275978322
195,5445.6943050951395
196,19983.542048339386
197,35.97340693339438
198,51.28221582230485
199,258.51255181371045
200,0
201,111.25710647021913
202,54491.64027675835
203,58.880580444090235
204,118.82914564991606
205,202.43380492446616
206,8157.434846829296
207,0
208,114.89681683827084
209,59.911639686333636
210,162.87236357891956
211,0
212,12230.728583399723
213,37.477009377252806
214,0
215,16.587266389480835
216,289.5480697704895
217,1260.5377666690356
218,100.45525723338223
219,0
220,384.20509440583163
221,2911.7895383608206
222,0
223,119.76784895153646
224,42.43990692425491
225,39.941395835927935
226,0
227,38836.24428065635
228,1208.8744771348381
229,1090.1458399896035
230,958.2002261081682
231,266.1226850838202
232,22726.812358688243
233,25.81417967686569
234,157.60257727527284
235,129.44372190280163
236,0
237,1.5402811532513392
238,218.48224821650234
239,6969.13506145487
240,14318
241,143.01607026763295
242,0
243,0
244,19.482145298678848
245,175.26276717721353
246,185.69831810608696
247,0
248,12658.919212178416
249,377.64859507005724
250,93.64239734665328
251,0
252,9922.72957885433
253,384.59874763100527
254,48690
255,0
256,21880
257,0
258,0
259,169.72049015883442
260,66.14993834914951
261,26690.836533093574
262,180.80291418765844
263,73.68205065516221
264,75.15649937618227
265,0
266,0
267,175.14958778480394
268,2242.1044805670895
269,36.899472670092436
270,284.84223309385686
271,0
272,128.7340673884802
273,202130.1440280907
274,322.37110483305577
275,78.17303346691239
276,167.43485735889467
277,0
278,1142.2154620921356
279,371.23643507510093
280,242.51722407422938
281,1131.2373347594
282,12581.447245548328
283,1577.7466329311
284,352.0314607590512
285,284.2903065696393
286,57.52408891744628
287,9207
288,355.79715976325974
289,0
290,0
291,34024
292,124.98924414969753
293,71.94414370170495
294,0
295,4910
296,1026.953439360178
297,103.69762714149243
298,49.21194081621142
299,0
300,2189.600394991884
301,464.9994028709903
302,86.19002730236119
303,37.02853059495668
304,1004.0523828732565
305,333.6289121419545
306,35.32463581707715
307,629.3418458520594
308,116.7648388703412
309,306.6432650916756
310,166.83438472939895
