object_id,flood_risk_area_m2,flood_risk_percent
584,114715.73265070179,2.8105852438666017
585,0,0
586,124909.63002974965,3.0603362860376153
587,4081557.2725539315,99.99979842835516
588,1196033.0414662035,29.303273109813222
589,290475.3434020458,7.116758504381888
590,67180.53738621446,1.6459492057835912
591,0,0
592,1074047.2333621779,26.314540267924862
593,819590.9733795845,20.080258458679943
594,0,0
595,1016897.6241698549,24.914307227642073
596,1341105.5167677791,32.85748040065104
597,1405246.086618701,34.42892150953031
598,25278.7094876296,0.6193354410300755
599,1629418.3766078344,39.921079089373976
600,186077.43757137805,4.558929015540402
601,0,0
602,726243.6295776576,17.793025575010905
603,1458222.8873386947,35.72657448791648
604,159956.21033309973,3.9189396304837927
605,102981.55240126567,2.52305606686733
606,1282481.8956250688,31.42088663437315
607,178181.42593864677,4.365450561961326
608,207119.2771107936,5.074428829453489
609,1071829.931751445,26.25981741465331
610,21839.700784695793,0.5350723449752707
611,48548.53415645792,1.1894383660423753
612,1747993.276641886,42.82578227736447
613,169209.56371326392,4.145629180424224
614,1402363.6464965087,34.35786681853173
615,79962.63505102106,1.959079659655839
616,14186.48031487018,0.3475678985469927
617,39721.24924063106,0.9731681727820651
618,19405.462181482988,0.47543233427076637
619,25579.578441688012,0.6266977088439407
620,937759.4099240608,22.975019070142114
621,377.3722116757519,0.009245584387677471
622,283099.1942638296,6.935904154219734
623,723896.3353577896,17.735393464082403
624,2366822.3470187215,57.986892632339185
625,797529.898558346,19.539396633229327
626,1640210.2777259494,40.184975179391095
627,47259.46311931816,1.15785175732122
628,0,0
629,95595.66791101496,2.342083569667152
630,632524.4093762058,15.496770130633045
631,8825.00797404876,0.21621160851279034
632,0,0
633,51309.87741264654,1.2570848836741708
634,275109.4494636304,6.740143374254837
635,310979.3570406545,7.618951137353419
636,398067.6403523657,9.752602005700064
637,511731.6610437009,12.537354755729863
638,1136815.9008159651,27.851814389149066
639,125528.08027644374,3.0754186231712692
640,496296.70560323814,12.159192809046933
641,279899.9121095707,6.857504714721438
642,6410.216562451155,0.15704921881119202
643,1281908.6170716719,31.406543747319432
644,46782.97774659471,1.1461750218859605
645,62612.79779257901,1.5340029287787131
646,125971.25811701517,3.0862744631477845
647,63563.51476905855,1.5572953334913688
648,0,0
649,0,0
650,4092.3759234007043,0.10026245287741697
651,335303.0222158664,8.214862000421116
652,62154.95596203521,1.522783958514945
653,234435.7386392681,5.743628590461227
654,134703.56657006717,3.3002103718477693
655,68891.35915062275,1.687824485933577
656,41390.97192656565,1.014070512987358
657,215422.95438703356,5.277819188493221
658,1117190.1381163928,27.370917096413798
659,57812.31376237408,1.416389201045118
660,159293.10437013183,3.902646653413492
661,89120.92133511072,2.183443324636626
662,0,0
663,52422.325675578184,1.2843356570322746
664,69419.89058195743,1.7007723261547405
665,4704.672002653913,0.11526344796383814
666,0,0
667,76982.39639319145,1.886050894374064
668,NA,NA
669,64745.66014083072,1.5862536883336553
670,NA,NA
671,1279527.3890493743,31.34812489036018
672,NA,NA
673,141963.49852469878,3.4780706610314285
674,6991.652941408765,0.17129377072512936
675,1872919.4730176071,45.88606463825651
