object_id,flood_risk_area_m2,flood_risk_percent,wildfire_risk,lst_avg,NLCD_Percent_Tree_Canopy_Cover,flood_risk_area_m2_pcntl,flood_risk_percent_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,NLCD_Percent_Tree_Canopy_Cover_pcntl,NLCD_Percent_Tree_Canopy_Cover_pcntl_pcntl,climate_score
12,0,0,118.48837209302326,32.86321554770323,57.544286686344066,25.13368983957219,25.13368983957219,86.27450980392157,37.254901960784316,3.5294117647058822,3.5294117647058822,17.132885573432937
13,0,0,1.6888888888888889,36.90458553791889,2.731374943536361,25.13368983957219,25.13368983957219,25.098039215686274,60,72.15686274509804,72.15686274509804,41.28666517983085
14,710090.0216496147,22.589184291278467,103,38.58820945945949,36.81952284521667,75.93582887700535,75.93582887700535,83.13725490196079,68.62745098039215,14.901960784313726,14.901960784313726,44.04997261958102
15,457100.3265271937,14.589526133228112,1.5476190476190477,28.203897111737845,6.214382960184606,65.77540106951871,65.77540106951871,23.52941176470588,7.8431372549019605,60,60,37.706978439310774
16,0,0,18.977272727272727,33.540317460317496,15.960316982418252,25.13368983957219,25.13368983957219,50.588235294117645,40,33.33333333333333,33.33333333333333,33.527146007429614
17,NA,NA,31.348837209302324,43.54368421052636,2.1339766691147584,NA,NA,59.21568627450981,83.52941176470588,76.07843137254902,76.07843137254902,73.14755635726462
18,148339.6427600602,4.717559855347556,34.15909090909091,43.85261022927692,1.603287002403652,47.593582887700535,47.05882352941176,61.1764705882353,85.09803921568627,80.7843137254902,80.7843137254902,65.09654207616737
19,400398.87614756904,12.75531110217671,38.04761904761905,36.00538732394369,2.2706052996829653,63.101604278074866,63.101604278074866,63.13725490196078,55.294117647058826,74.50980392156863,74.50980392156863,65.24972891926176
20,399648.2206548364,12.737571773242243,0.5813953488372093,31.53120171673822,37.39357041413398,62.56684491978609,62.56684491978609,16.862745098039216,25.49019607843137,13.725490196078432,13.725490196078432,26.112048773166453
21,1281751.528792048,40.85273766987853,0,35.411167883211704,4.992419594530112,90.9090909090909,90.9090909090909,6.2745098039215685,50.98039215686274,63.52941176470588,63.52941176470588,46.91998651937512
